Rank	NCT Number	Title	Recruitment	Study Results	Conditions	Interventions	Sponsor/Collaborators	Gender	Age Groups	Phases	Enrollment	Funded Bys	Study Types	Study Designs	Other IDs	First Received	Start Date	Completion Date	Last Updated	Last Verified	Results First Received	Acronym	Primary Completion Date	Outcome Measures	URL
320	NCT02478515	Evaluation of the Usefulness of a PRN Regimen Using Ranibizumab for Macular Edema Due to Branch Retinal Vein Occlusion	Recruiting	No Results Available	Branch Retinal Vein Occlusion	Drug: Ranibizumab	Nagoya City University|Novartis	Both	Adult|Senior	Phase 4	30	Other|Industry	Interventional	Endpoint Classification: Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	PRNNCU001	January 26, 2015	January 2014	September 2017	June 18, 2015	June 2015	No Study Results Posted	null	September 2016	Visual acuity|central foveal thickness	https://ClinicalTrials.gov/show/NCT02478515
321	NCT01857544	Study of Intravitreal Aflibercept Injection for Persistent CRVO-associated Macular Edema Despite Prior Anti-VEGF Therapy	Active, not recruiting	No Results Available	Retinal Vein Occlusion	Drug: Aflibercept	Tennessee Retina|Regeneron Pharmaceuticals	Both	Adult|Senior	Phase 4	10	Other|Industry	Interventional	Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	VGFT-OD-1313	May 16, 2013	June 2013	March 2016	October 27, 2014	October 2014	No Study Results Posted	null	January 2016	Complete anatomic resolution of macular edema following central retinal vein occlusion (CRVO) as measured by Optical Coherence Tomography (OCT)|Extent of reduction in macular thickness|Extent of reduction in macular volume|Mean change in best-corrected visual acuity (BCVA)|Proportion of patients with gain or loss of 5, 10, and 15 letters in BCVA|Number and severity of adverse events	https://ClinicalTrials.gov/show/NCT01857544
322	NCT01908816	An Open-label Extended Clinical Protocol of Ranibizumab to Evaluate Safety and Efficacy in Rare VEGF Driven Ocular Diseases.	Recruiting	No Results Available	Choroidal Neovascularization|Macular Edema|Glaucoma, Neovascular|Diabetic Retinopathy	Drug: ranibizumab	Novartis Pharmaceuticals|Novartis	Both	Adult|Senior	Phase 3	500	Industry	Interventional	Endpoint Classification: Safety/Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	CRFB002GFR02	July 20, 2013	September 2013	September 2017	June 2, 2015	June 2015	No Study Results Posted	ECLIPSE	September 2017	Rate and severity of serious and non-serious, ocular and non-ocular adverse events|Average change of BCVA for patients with CNV and ME|Average change of neovascularization extension for patients with neovascular glaucoma|Proportion of patient with Vitreous Cavity Hemorrhage occurrence for patient with proliferative retinopathy	https://ClinicalTrials.gov/show/NCT01908816
323	NCT01968616	Ranibizumab Treatment for Retinal Vein Occlusion	Recruiting	No Results Available	Macular Edema Due to BRVO/CRVO	Drug: Ranibizumab, 0.5mg, Intravitreal	Kyoto University, Graduate School of Medicine|Novartis	Both	Adult|Senior		100	Other|Industry	Interventional	Endpoint Classification: Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	KY-RV-R	October 20, 2013	September 2013	null	September 1, 2015	September 2015	No Study Results Posted	null	September 2016	Mean foveal thickness measured by SD-OCT	https://ClinicalTrials.gov/show/NCT01968616
324	NCT01978015	Blood-aqueous Barrier Changes After the Use of Timolol and Prostaglandin Analogues Fixed Combination in Pseudophakic Patients With POAG	Completed	No Results Available	Uveitis, Anterior|Cystoid Macular Edema	Drug: travoprost and timolol maleate fixed combination|Drug: latanoprost and maleate timolol fixed combination|Drug: bimatoprost and timolol maleate fixed combination|Drug: dextran and hypromellose	University of Campinas, Brazil	Both	Adult|Senior	Phase 4	69	Other	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Double Blind (Subject, Investigator)	CEP424/2010|CAAE0319014600010	October 25, 2013	October 2011	January 2013	October 31, 2013	October 2013	No Study Results Posted	null	July 2012	Change of mean flare values from baseline at 6 months|Change of mean macular thickness values from baseline at 6 months	https://ClinicalTrials.gov/show/NCT01978015
325	NCT02232503	Prevalence of DIAbetic RETinopathy and Impact of Genetic Factors in the Development of Diabetic Retinopathy of Patients With Type 1 and 2 Diabetes Mellitus in SlovaKia	Not yet recruiting	No Results Available	Diabetic Retinopathy|Diabetic Macular Edema|Diabetes Mellitus	Genetic: Studied cohort	Novartis Slovakia, s.r.o.|Medirex Group Academy|Slovak Technical University|Faculty of Natural Sciences of Comenius University	Both	Adult|Senior		5000	Industry|Other	Observational	Time Perspective: Cross-Sectional	CRFB002DSK01	September 3, 2014	September 2014	September 2015	September 9, 2014	September 2014	No Study Results Posted	DIARET SK	March 2015	The prevalence of diabetic retinopathy as the proportion of patients with DR (any stage) in a given subgroup according to DM duration|Evaluate the prevalence and individual stages of Diabetic Retinopathy in patients with type 1 and type 2 DM verified based on complex ophthalmologic measurements|Evaluate the prevalence and individual stages of Diabetic Macular Edema (DME) in patients with type 1 and type 2 DM verified based on complex ophthalmologic measurements|Evaluate the impact of risk factors on the prevalence of Diabetic Retinopathy and Diabetic Macular Edema	https://ClinicalTrials.gov/show/NCT02232503
326	NCT02000102	Outcomes of Diabetic Macula Edema Patients Switched to Aflibercept From Bevacizumab and/or Ranibizumab	Completed	No Results Available	Diabetic Macular Edema	Drug: Intravitreal Injection of Aflibercept	Stanford University	Both	Adult|Senior		14	Other	Observational	Observational Model: Cohort|Time Perspective: Retrospective	28279	November 26, 2013	September 2013	September 2014	November 17, 2014	November 2014	No Study Results Posted	null	September 2014	Visual Acuity|Central Subfield Thickness on Optical Coherence Tomography	https://ClinicalTrials.gov/show/NCT02000102
327	NCT01832077	Uptake of Telemedicine System Trial in Rual Canton	Active, not recruiting	No Results Available	Diabetes Retinopathy|Diabetes Macular Edema	Device: 90 D|Device: fundus camera and grader	Sun Yat-sen University|Orbis|The World Diabetes Foundation	Both	Adult|Senior		5000	Other	Observational	Observational Model: Case Control|Time Perspective: Prospective	ZOC-WDF-Telemedicine	April 11, 2013	April 2013	August 2015	May 20, 2013	May 2013	No Study Results Posted	null	May 2015	Accuracy of trained doctors in diagnosing DR/DME versus photo grading and automated grading|cost-effectiveness|Frequency of comprehensive eye examination taken by rural doctors|comprehensive eye examination rate among patients in rural hospitals|the usage rate of Electric-Record|Cost-effectiveness of van	https://ClinicalTrials.gov/show/NCT01832077
328	NCT01988246	Prevention of Macular Edema In Patients With Diabetic Retinopathy Undergoing Cataract Surgery	Recruiting	No Results Available	Diabetic Retinopathy	Drug: Aflibercept|Drug: Sham	Rishi Singh|Regeneron Pharmaceuticals|The Cleveland Clinic	Both	Adult|Senior	Phase 1|Phase 2	30	Other|Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Prevention|Masking: Single Blind (Subject)	PROMISE Trial	October 30, 2013	December 2013	September 2016	August 31, 2015	August 2015	No Study Results Posted	PROMISE	June 2016	Safety and Efficacy|Visual Acuity	https://ClinicalTrials.gov/show/NCT01988246
329	NCT02424019	Phase 4 IOP Signals Associated With ILUVIEN®	Recruiting	No Results Available	Diabetic Macular Edema (DME)	Drug: ILUVIEN®	Alimera Sciences	Both	Child|Adult|Senior	Phase 4	300	Industry	Interventional	Allocation: Non-Randomized|Endpoint Classification: Safety Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	M-01-15-004	April 18, 2015	April 2015	April 2019	October 19, 2015	October 2015	No Study Results Posted	PALADIN	April 2019	Intraocular Pressure	https://ClinicalTrials.gov/show/NCT02424019
330	NCT02425501	Special Drug Use Investigation of EYLEA for Diabetic Macular Edema	Recruiting	No Results Available	Choroidal Neovascularization	Drug: Aflibercept (Eylea, BAY86-5321)	Bayer	Both	Child|Adult|Senior		600	Industry	Observational	Observational Model: Cohort|Time Perspective: Prospective	17544|EY1510JP	April 21, 2015	January 2015	May 2019	October 14, 2015	October 2015	No Study Results Posted	null	May 2019	Number of participants of Adverse Events|Number of participants of Serious Adverse Events|Mean change in visual acuity from baseline to 12 months|Mean change in retina thickness from baseline to 12 months	https://ClinicalTrials.gov/show/NCT02425501
331	NCT01766362	Incidence of Macular Edema After Panretinal Photocoagulation (PRPC) Performed in a Single Session Versus Four Sessions in Diabetic Patients.	Recruiting	No Results Available	Diabetes Type 1 or 2 With Diabetic Retinopathy.	Procedure: PRPC using Pascal laser	Centre Hospitalier Universitaire Dijon	Both	Adult|Senior	Phase 3	90	Other	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Open Label	Creuzot Innov 2010	January 10, 2013	October 2011	null	January 10, 2013	January 2013	No Study Results Posted	Pascal	October 2013	Macular thickness	https://ClinicalTrials.gov/show/NCT01766362
332	NCT02091505	Predictive Factors of Ranibizumab Treatment in Macular Edema With CRVO	Recruiting	No Results Available	Central Retinal Vein Occlusion	Drug: Ranibizumab	Mie University	Both	Adult|Senior		30	Other	Interventional	Endpoint Classification: Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	MKONDO-CRVO	March 16, 2014	December 2013	null	March 17, 2014	March 2014	No Study Results Posted	CRVO	May 2016	Best-corrected visual acuity	https://ClinicalTrials.gov/show/NCT02091505
333	NCT02032238	Clinical Efficacy of Bevacizumab Combined With Navigated Laser in Patients With Clinically Significant Macula Edema	Completed	No Results Available	Clinically Significant Macular Edema	Device: Navigated laser|Drug: Anti-VEGF Injections	OD-OS GmbH	Both	Adult|Senior		12	Industry	Interventional	Allocation: Randomized|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Open Label	CAVNAV-2	January 8, 2014	March 2013	June 2015	June 29, 2015	June 2015	No Study Results Posted	null	June 2015	Percentage of eyes that received retreatment	https://ClinicalTrials.gov/show/NCT02032238
334	NCT02349516	Squalamine Lactate Eye Drops in Combination With Ranibizumab in Patients With Diabetic Macular Edema (DME)	Withdrawn	No Results Available	Diabetic Retinopathy	Drug: Squalamine Lactate Ophthalmic Solution 0.2%	Starr Muscle|Ohr Pharmaceutical Inc.|NJ Retina	Both	Adult|Senior	Phase 2	0	Other|Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Double Blind (Subject, Caregiver, Investigator)	Ohr-005	June 2, 2014	February 2015	September 2015	September 28, 2015	September 2015	No Study Results Posted	null	September 2015	To explore the effect of Squalamine Lactate eye drops on Best Corrected Visual Acuity in subjects with diabetic macular edema|To assess the change in Central Retinal Thickness|To assess need for rescue injections of Ranibizumab 0.3mg|To assess the safety and tolerability of Squalamine Eye Drops, measured by ophthalmic examination, the recording and evaluation of clinical AEs	https://ClinicalTrials.gov/show/NCT02349516
335	NCT02140411	Efficacy and Safety of Lucentis® (Ranibizumab Intravitreal Injections) in Chilean Patients With Diabetic Macular Edema.	Not yet recruiting	No Results Available	Efficacy and Safety of Ranibizumab (Lucentis)	Drug: Lucentis Intravitreal injections	Novartis Pharmaceuticals|Novartis	Both	Adult|Senior	Phase 4	60	Industry	Interventional	Endpoint Classification: Safety/Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	CRFB002DCL01	May 14, 2014	June 2014	April 2015	April 13, 2015	April 2015	No Study Results Posted	null	April 2015	Mean Change from baseline in Best Correct Visual Acuity (BCVA)|National Eye Institute Visual Functioning Questionnaire - 25 (VFQ-25) composite score	https://ClinicalTrials.gov/show/NCT02140411
336	NCT02462304	To Compare Anti-VEGF Monotherapy With Anti-VEGF and EPM Grid Laser Combination Therapy for Diabetic Macular Edema	Recruiting	No Results Available	Diabetic Macula Edema	Procedure: End-Point-Management grid laser|Drug: ranibizumab|Drug: Bevacizumab	The University of Hong Kong|Nagoya City University|Asahikawa Medical College|University of Fukui|Eguchi Eye Clinic|Kyoto University|Nagasaki University|Osaka Medical College|Kyushu University|Tokyo Medical University Hachioji Medical Centre|Hokkaido University|Kyorin University|Inje University|Pusan National University School of Medicine|Kyungpook National University|Chungnam National University Hospital|Sun Cheon Hyang University              |Kyunghee University|Yeungnam University|Korea University|National University Hospital, Singapore|Yamagata University	Both	Adult|Senior	Phase 4	60	Other	Interventional	Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Open Label	END-DME1	March 23, 2015	June 2015	May 2016	June 15, 2015	June 2015	No Study Results Posted	END-DME	December 2015	Difference in number of anti-VEGF required|Change in best corrected visual acuity|Central retinal thickness|Treatment related complications|Recurrence of macular edema	https://ClinicalTrials.gov/show/NCT02462304
337	NCT02522897	Evaluation of the "Treat-and-extend" Scheme in Patients With Retinal Vein Occlusion (RVO) With and Without LASER Treatment of Ischaemic Retinal Areas	Not yet recruiting	No Results Available	Central Retinal Vein Occlusion With Macular Edema	Drug: Ranibizumab|Device: Laser	PD. Dr. med. Armin Wolf|University Hospital, Bonn|Ludwig-Maximilians - University of Munich	Both	Adult|Senior	Phase 4	60	Other	Interventional	Allocation: Randomized|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Open Label	EXT-201302-Pearl	August 4, 2015	August 2015	January 2018	August 11, 2015	August 2015	No Study Results Posted	PEARL	January 2018	Differences in the length of the treatment-free interval in patients with or without panretinal photocoagulation|Number of Injections|Retinal thickness in µm measured by spectral domain (SD)-Optical coherence tomography (OCT) at end-of-study visit|Visus at end-of-study visit|Percentage of patients with retinal thickness of more than 220 µm in the OCT examination at the end-of-study visit	https://ClinicalTrials.gov/show/NCT02522897
